OutcomeId,StreakCount,MaxStreak,Ratio,IsCorrect
3,5,5,1,0
4,0,3,0,0
5,5,5,1,0
1,1,2,0.5,0
2,5,5,1,0
3,0,2,0,1
4,0,2,0,0
5,8,8,1,0
1,6,6,1,1
2,2,2,1,0
3,0,4,0,0
4,3,3,1,0
5,2,3,0.667,0
1,7,7,1,0
2,0,4,0,0
3,1,3,0.333,1
4,3,4,0.75,0
5,8,8,1,0
1,1,1,1,1
2,0,7,0,0
3,2,5,0.4,0
4,3,3,1,0
5,0,5,0,0
1,0,6,0,0
2,2,2,1,1
3,3,3,1,0
4,4,4,1,0
5,2,2,1,0
1,0,2,0,0
2,4,4,1,1
3,2,2,1,0
4,3,4,0.75,0
5,2,2,1,0
1,2,5,0.4,0
2,0,4,0,0
3,4,4,1,1
4,4,4,1,0
5,2,5,0.4,0
1,3,3,1,1
2,0,4,0,0
3,1,2,0.5,0
4,0,5,0,0
5,3,4,0.75,0
1,6,6,1,0
2,1,4,0.25,0
3,0,2,0,1
4,0,1,0,1
5,8,8,1,0
1,0,3,0,1
2,1,3,0.333,0
3,3,3,1,0
4,1,2,0.5,1
5,5,5,1,0
1,2,3,0.667,0
2,1,6,0.167,0
3,0,4,0,1
4,0,2,0,0
5,8,8,1,0
1,1,4,0.25,1
2,4,4,1,0
3,0,3,0,0
4,0,7,0,0
5,4,4,1,0
1,5,5,1,0
2,2,3,0.667,0
3,0,2,0,1
4,1,4,0.25,0
5,4,4,1,0
1,2,2,1,1
2,5,5,1,0
3,0,3,0,0
4,3,3,1,0
5,1,5,0.2,0
1,0,2,0,0
2,8,8,1,1
3,3,3,1,0
4,5,5,1,0
5,4,4,1,1
1,3,4,0.75,0
2,0,5,0,1
3,1,2,0.5,0
4,0,3,0,0
5,8,8,1,1
1,6,6,1,0
2,4,4,1,0
3,0,2,0,1
4,3,3,1,0
5,2,5,0.4,0
1,1,2,0.5,1
2,8,8,1,0
3,0,3,0,0
4,1,5,0.2,0
5,4,4,1,0
1,1,3,0.333,0
2,3,4,0.75,0
3,0,4,0,1
4,8,8,1,0
5,1,6,0.167,0
1,3,3,1,1
2,0,1,0,0
3,8,8,1,0
4,0,1,0,0
5,1,6,0.167,0
1,2,4,0.5,0
2,0,3,0,0
3,1,3,0.333,1
4,8,8,1,0
5,0,5,0,0
1,5,5,1,1
2,2,2,1,0
3,0,2,0,0
4,2,4,0.5,0
5,4,4,1,0
1,0,2,0,0
2,4,4,1,0
3,5,5,1,1
4,0,7,0,0
5,2,2,1,0
1,0,3,0,1
2,3,3,1,0
3,1,5,0.2,0
4,2,2,1,0
5,8,8,1,0
1,0,3,0,0
2,1,2,0.5,0
3,6,6,1,1
4,0,2,0,0
5,4,4,1,1
1,1,1,1,1
2,8,8,1,0
3,0,7,0,0
4,1,4,0.25,0
5,0,7,0,1
1,0,3,0,0
2,4,4,1,0
3,2,2,1,1
4,0,4,0,0
5,1,3,0.333,0
1,4,4,1,1
2,0,7,0,0
3,1,1,1,0
4,0,1,0,0
5,8,8,1,0
1,0,4,0,0
2,2,3,0.667,1
3,1,4,0.25,0
4,0,2,0,0
5,6,6,1,0
1,0,1,0,0
2,8,8,1,1
3,7,7,1,0
4,2,2,1,0
5,8,8,1,0
1,1,3,0.333,1
2,0,4,0,0
3,2,3,0.667,0
4,9,9,1,1
5,0,4,0,0
1,0,2,0,0
2,9,9,1,0
3,1,3,0.333,1
4,2,5,0.4,1
5,5,5,1,0
1,5,5,1,1
2,2,2,1,0
3,0,7,0,0
4,6,6,1,0
5,3,4,0.75,0
1,2,3,0.667,0
2,0,3,0,0
3,4,4,1,1
4,1,5,0.2,0
5,3,3,1,0
1,3,4,0.75,0
2,1,3,0.333,0
3,0,3,0,1
4,9,9,1,0
5,1,5,0.2,0
1,0,1,0,1
2,1,7,0.143,0
3,3,5,0.6,0
4,4,4,1,0
5,1,5,0.2,0
1,1,2,0.5,0
2,0,4,0,0
3,3,3,1,1
4,4,4,1,0
5,3,3,1,0
1,0,3,0,1
2,1,1,1,0
3,9,9,1,0
4,1,1,1,0
5,2,6,0.333,0
1,2,3,0.667,0
2,4,4,1,0
3,0,4,0,1
4,9,9,1,0
5,2,6,0.333,1
1,1,6,0.167,1
2,0,2,0,0
3,4,4,1,0
4,5,5,1,0
5,3,3,1,1
1,8,8,1,1
2,1,4,0.25,0
3,0,3,0,0
4,4,4,1,0
5,9,9,1,0
1,1,2,0.5,0
2,5,5,1,0
3,0,5,0,1
4,1,7,0.143,0
5,3,3,1,0
1,3,5,0.6,0
2,1,4,0.25,0
3,0,4,0,1
4,5,5,1,0
5,3,5,0.6,1
1,0,3,0,1
2,4,4,1,0
3,2,5,0.4,0
4,3,3,1,0
5,9,9,1,1
1,4,4,1,0
2,0,5,0,0
3,2,2,1,1
4,1,3,0.333,0
5,0,8,0,1
1,1,3,0.333,1
2,2,2,1,0
3,0,6,0,0
4,1,2,0.5,0
5,0,4,0,1
1,7,7,1,1
2,5,5,1,0
3,0,2,0,0
4,4,4,1,0
5,3,5,0.6,0
1,7,7,1,0
2,2,4,0.5,0
3,0,2,0,1
4,0,1,0,0
5,9,9,1,0
1,6,6,1,1
2,3,3,1,0
3,0,2,0,0
4,2,4,0.5,1
5,5,5,1,0
1,1,4,0.25,0
2,0,4,0,0
3,3,4,0.75,1
4,3,3,1,1
5,0,7,0,0
1,3,3,1,1
2,2,6,0.333,0
3,0,4,0,0
4,1,2,0.5,0
5,9,9,1,0
1,0,4,0,0
2,1,7,0.143,0
3,2,2,1,1
4,1,1,1,0
5,9,9,1,0
1,0,4,0,1
2,5,5,1,0
3,1,3,0.333,0
4,1,7,0.143,1
5,5,5,1,0
1,0,3,0,0
2,2,3,0.667,0
3,4,4,1,1
4,0,2,0,1
5,6,6,1,0
1,1,3,0.333,0
2,5,5,1,0
3,0,2,0,1
4,1,4,0.25,1
5,2,3,0.667,0
1,1,2,0.5,1
2,0,8,0,0
3,4,4,1,0
4,6,6,1,1
5,0,4,0,0
1,3,3,1,0
2,1,4,0.25,1
3,0,2,0,0
4,7,7,1,0
5,0,4,0,1
1,0,6,0,0
2,3,3,1,1
3,1,4,0.25,0
4,4,4,1,0
5,3,3,1,1
1,1,5,0.2,0
2,0,1,0,0
3,5,5,1,1
4,3,3,1,0
5,8,8,1,1
1,0,5,0,1
2,3,3,1,0
3,1,2,0.5,0
4,3,4,0.75,0
5,5,5,1,1
1,0,5,0,0
2,1,2,0.5,0
3,7,7,1,1
4,3,4,0.75,1
5,0,3,0,0
1,0,3,0,1
2,1,4,0.25,0
3,2,2,1,0
4,1,5,0.2,1
5,4,4,1,0
1,1,1,1,1
2,0,8,0,0
3,8,8,1,0
4,3,3,1,0
5,9,9,1,0
1,0,1,0,0
2,9,9,1,0
3,1,7,0.143,1
4,2,4,0.5,0
5,0,7,0,0
1,0,2,0,0
2,6,6,1,0
3,1,3,0.333,1
4,4,4,1,1
5,2,5,0.4,0
1,1,4,0.25,1
2,0,3,0,0
3,2,4,0.5,0
4,1,2,0.5,1
5,7,7,1,0
1,2,2,1,1
2,6,6,1,0
3,0,2,0,0
4,1,2,0.5,0
5,9,9,1,0
1,0,2,0,0
2,1,3,0.333,0
3,6,6,1,1
4,1,3,0.333,0
5,6,6,1,0
1,2,3,0.667,0
2,6,6,1,0
3,0,2,0,1
4,0,4,0,0
5,3,3,1,0
1,5,5,1,1
2,1,5,0.2,0
3,0,2,0,0
4,2,3,0.667,0
5,0,8,0,0
1,3,3,1,0
2,1,3,0.333,0
3,0,4,0,1
4,2,5,0.4,0
5,4,4,1,0
1,4,4,1,1
2,2,3,0.667,0
3,0,3,0,0
4,10,10,1,0
5,2,5,0.4,0
1,3,3,1,0
2,5,5,1,0
3,0,4,0,1
4,10,10,1,0
5,0,6,0,0
1,1,5,0.2,1
2,2,2,1,0
3,0,7,0,0
4,0,4,0,0
5,1,3,0.333,0
1,0,2,0,0
2,7,7,1,1
3,1,2,0.5,0
4,2,2,1,1
5,10,10,1,0
1,0,6,0,0
2,1,2,0.5,1
3,5,5,1,0
4,6,6,1,1
5,0,3,0,0
1,4,5,0.8,0
2,2,4,0.5,1
3,0,4,0,0
4,6,6,1,1
5,0,5,0,0
1,1,6,0.167,0
2,0,3,0,1
3,2,4,0.5,0
4,5,5,1,1
5,0,3,0,0
1,0,5,0,0
2,3,3,1,1
3,1,7,0.143,0
4,7,7,1,0
5,4,4,1,0
1,4,4,1,0
2,0,4,0,1
3,1,2,0.5,0
4,8,8,1,0
5,0,4,0,0
1,0,8,0,0
2,2,4,0.5,0
3,1,3,0.333,1
4,5,5,1,0
5,10,10,1,0
1,0,3,0,1
2,2,2,1,0
3,10,10,1,0
4,2,2,1,0
5,3,6,0.5,0
1,2,5,0.4,1
2,1,1,1,0
3,0,5,0,0
4,4,4,1,1
5,0,8,0,0
1,2,2,1,0
2,1,4,0.25,0
3,0,3,0,1
4,5,5,1,1
5,4,4,1,0
1,0,3,0,0
2,3,6,0.5,0
3,1,4,0.25,1
4,2,2,1,1
5,10,10,1,0
1,0,2,0,1
2,1,8,0.125,0
3,5,5,1,0
4,0,6,0,1
5,1,4,0.25,0
1,0,3,0,0
2,1,4,0.25,1
3,3,3,1,0
4,0,9,0,1
5,1,4,0.25,0
1,8,8,1,0
2,3,4,0.75,1
3,0,2,0,0
4,1,1,1,1
5,10,10,1,0
1,1,2,0.5,1
2,10,10,1,0
3,0,3,0,0
4,0,5,0,0
5,6,6,1,1
1,1,1,1,0
2,10,10,1,0
3,0,7,0,1
4,3,4,0.75,0
5,1,7,0.143,1
1,0,6,0,0
2,4,4,1,0
3,1,2,0.5,1
4,0,4,0,1
5,6,6,1,0
1,0,4,0,1
2,6,6,1,0
3,2,3,0.667,0
4,0,7,0,1
5,6,6,1,0
1,2,4,0.5,1
2,1,4,0.25,0
3,0,4,0,0
4,0,3,0,0
5,1,7,0.143,0
1,0,4,0,0
2,1,3,0.333,0
3,3,4,0.75,1
4,0,2,0,0
5,8,8,1,0
1,0,1,0,0
2,2,7,0.286,0
3,4,5,0.8,1
4,5,5,1,0
5,2,5,0.4,0
1,0,5,0,1
2,4,4,1,0
3,2,2,1,0
4,4,4,1,0
5,0,5,0,0
1,2,2,1,1
2,6,6,1,0
3,0,5,0,0
4,2,7,0.286,0
5,4,4,1,0
1,1,2,0.5,0
2,2,3,0.667,0
3,0,6,0,1
4,2,3,0.667,0
5,7,7,1,0
1,0,3,0,0
2,5,5,1,0
3,3,5,0.6,1
4,4,4,1,0
5,0,9,0,1
1,0,3,0,1
2,2,4,0.5,0
3,3,3,1,0
4,0,5,0,0
5,5,5,1,1
1,0,7,0,0
2,6,6,1,0
3,1,2,0.5,1
4,5,5,1,1
5,4,5,0.8,0
1,0,3,0,1
2,3,3,1,0
3,1,6,0.167,0
4,2,2,1,1
5,0,4,0,0
1,1,3,0.333,0
2,3,3,1,0
3,0,4,0,1
4,0,2,0,1
5,7,7,1,0
1,1,4,0.25,1
2,2,7,0.286,0
3,0,2,0,0
4,2,2,1,1
5,10,10,1,0
1,1,2,0.5,0
2,7,7,1,0
3,0,3,0,1
4,0,4,0,1
5,3,5,0.6,0
1,0,1,0,1
2,1,8,0.125,0
3,9,9,1,0
4,4,4,1,1
5,10,10,1,0
1,0,5,0,0
2,3,3,1,1
3,1,7,0.143,0
4,1,4,0.25,0
5,2,3,0.667,0
1,3,3,1,0
2,2,4,0.5,1
3,0,3,0,0
4,0,5,0,0
5,5,5,1,0
1,4,4,1,1
2,6,6,1,0
3,0,4,0,0
4,11,11,1,1
5,1,6,0.167,0
1,2,6,0.333,0
2,0,3,0,0
3,3,4,0.75,1
4,0,5,0,1
5,1,3,0.333,0
1,1,8,0.125,0
2,3,4,0.75,0
3,0,3,0,1
4,6,6,1,0
5,11,11,1,0
1,1,3,0.333,1
2,6,6,1,0
3,0,5,0,0
4,5,5,1,0
5,0,9,0,0
1,0,4,0,1
2,3,3,1,0
3,1,3,0.333,0
4,11,11,1,0
5,3,5,0.6,0
1,0,3,0,0
2,3,4,0.75,0
3,4,4,1,1
4,1,5,0.2,0
5,0,5,0,0
1,1,2,0.5,0
2,0,7,0,0
3,2,2,1,1
4,0,2,0,1
5,11,11,1,0
1,5,5,1,1
2,0,4,0,0
3,2,2,1,0
4,9,9,1,1
5,1,4,0.25,0
1,0,5,0,0
2,2,2,1,1
3,1,5,0.2,0
4,0,4,0,0
5,1,8,0.125,0
1,1,6,0.167,0
2,0,2,0,1
3,6,6,1,0
4,0,6,0,0
5,1,3,0.333,0
1,0,2,0,0
2,7,7,1,1
3,1,5,0.2,0
4,3,7,0.429,0
5,5,5,1,1
1,0,3,0,0
2,3,3,1,1
3,11,11,1,0
4,3,3,1,0
5,4,6,0.667,1
1,1,5,0.2,0
2,0,3,0,0
3,2,7,0.286,1
4,8,8,1,0
5,5,5,1,1
1,1,1,1,1
2,3,7,0.429,0
3,0,5,0,0
4,6,6,1,0
5,3,5,0.6,1
1,5,5,1,0
2,0,4,0,1
3,1,4,0.25,0
4,0,6,0,1
5,1,5,0.2,0
1,2,2,1,0
2,3,3,1,1
3,0,6,0,0
4,3,3,1,1
5,8,8,1,0
1,4,4,1,0
2,2,3,0.667,1
3,0,4,0,0
4,3,5,0.6,0
5,5,5,1,0
1,0,5,0,0
2,5,5,1,1
3,3,3,1,0
4,5,5,1,0
5,1,5,0.2,0
1,0,4,0,0
2,2,4,0.5,0
3,1,4,0.25,1
4,1,3,0.333,0
5,2,7,0.286,0
1,0,1,0,1
2,2,8,0.25,0
3,10,10,1,0
4,0,4,0,0
5,11,11,1,0
1,5,5,1,1
2,0,3,0,0
3,1,4,0.25,0
4,4,5,0.8,0
5,6,6,1,1
1,3,3,1,0
2,0,3,0,0
3,1,6,0.167,1
4,0,3,0,0
5,9,9,1,1
1,2,5,0.4,0
2,1,3,0.333,1
3,0,7,0,0
4,9,9,1,0
5,0,5,0,1
1,1,3,0.333,0
2,4,4,1,1
3,0,4,0,0
4,2,5,0.4,0
5,1,5,0.2,1
1,3,6,0.5,0
2,1,3,0.333,1
3,0,4,0,0
4,0,5,0,0
5,2,3,0.667,1
1,1,2,0.5,0
2,0,7,0,1
3,2,5,0.4,0
4,4,7,0.571,0
5,0,5,0,1
1,0,5,0,0
2,1,4,0.25,1
3,3,3,1,0
4,0,9,0,1
5,2,4,0.5,0
1,1,3,0.333,0
2,0,3,0,1
3,12,12,1,0
4,4,4,1,1
5,0,6,0,0
1,1,5,0.2,1
2,0,2,0,0
3,2,5,0.4,0
4,1,4,0.25,1
5,2,8,0.25,0
1,2,8,0.25,0
2,4,4,1,0
3,0,3,0,1
4,7,7,1,1
5,12,12,1,0
1,0,4,0,1
2,7,7,1,0
3,1,4,0.25,0
4,0,11,0,0
5,2,6,0.333,0
1,1,5,0.2,0
2,0,5,0,0
3,4,4,1,1
4,6,6,1,0
5,2,5,0.4,0
1,2,2,1,0
2,1,7,0.143,1
3,0,2,0,0
4,0,2,0,0
5,12,12,1,1
1,6,6,1,0
2,0,4,0,1
3,2,4,0.5,0
4,0,6,0,0
5,2,5,0.4,1
1,0,4,0,0
2,4,4,1,0
3,2,3,0.667,1
4,12,12,1,1
5,4,5,0.8,0
1,4,4,1,1
2,0,4,0,0
3,1,3,0.333,0
4,1,5,0.2,1
5,6,6,1,0
1,3,3,1,0
2,7,7,1,0
3,0,2,0,1
4,1,4,0.25,0
5,4,4,1,1
1,0,3,0,1
2,4,4,1,0
3,2,6,0.333,0
4,0,2,0,0
5,1,4,0.25,1
1,1,7,0.143,0
2,7,7,1,1
3,0,2,0,0
4,0,5,0,1
5,5,5,1,0
1,0,4,0,0
2,3,7,0.429,1
3,1,2,0.5,0
4,0,2,0,1
5,11,11,1,0
1,0,2,0,0
2,2,8,0.25,1
3,6,6,1,0
4,0,6,0,0
5,2,4,0.5,1
1,2,3,0.667,0
2,4,4,1,1
3,0,4,0,0
4,0,2,0,0
5,8,8,1,1
1,1,3,0.333,0
2,4,6,0.667,1
3,0,4,0,0
4,0,2,0,1
5,11,11,1,0
1,0,5,0,0
2,2,5,0.4,1
3,1,2,0.5,0
4,3,3,1,1
5,1,8,0.125,0
1,1,6,0.167,0
2,5,5,1,0
3,0,2,0,1
4,0,4,0,1
5,7,7,1,0
1,9,9,1,1
2,0,4,0,0
3,1,2,0.5,0
4,0,1,0,1
5,11,11,1,0
1,2,2,1,1
2,8,8,1,0
3,0,3,0,0
4,0,4,0,0
5,4,5,0.8,1
1,2,2,1,0
2,11,11,1,0
3,0,7,0,1
4,4,4,1,0
5,0,7,0,1
1,2,6,0.333,0
2,0,2,0,0
3,7,7,1,1
4,1,6,0.167,0
5,2,3,0.667,0
1,0,3,0,1
2,7,7,1,0
3,1,5,0.2,0
4,6,6,1,0
5,1,9,0.111,0
1,1,5,0.2,1
2,0,3,0,0
3,2,7,0.286,0
4,2,4,0.5,0
5,3,3,1,0
1,0,1,0,0
2,4,7,0.571,0
3,1,5,0.2,1
4,7,7,1,0
5,0,5,0,0
1,1,3,0.333,1
2,0,4,0,0
3,4,4,1,0
4,0,9,0,0
5,2,4,0.5,0
1,0,4,0,0
2,7,7,1,0
3,3,3,1,1
4,0,7,0,0
5,7,7,1,0
1,0,2,0,1
2,11,11,1,0
3,1,3,0.333,0
4,1,5,0.2,0
5,0,6,0,1
1,1,4,0.25,0
2,2,3,0.667,0
3,0,4,0,1
4,1,2,0.5,0
5,9,9,1,1
1,7,7,1,0
2,0,4,0,0
3,3,4,0.75,1
4,1,6,0.167,0
5,0,5,0,0
1,2,5,0.4,1
2,1,5,0.2,0
3,0,4,0,0
4,7,7,1,0
5,3,5,0.6,0
1,3,3,1,1
2,0,7,0,0
3,1,2,0.5,0
4,1,2,0.5,0
5,0,12,0,0
1,3,8,0.375,0
2,5,5,1,0
3,0,3,0,1
4,0,7,0,0
5,13,13,1,0
1,0,5,0,1
2,1,2,0.5,0
3,3,5,0.6,0
4,0,4,0,1
5,3,8,0.375,0
1,2,3,0.667,0
2,0,4,0,0
3,1,4,0.25,1
4,3,5,0.6,1
5,0,5,0,0
1,0,4,0,1
2,8,8,1,0
3,2,4,0.5,0
4,1,11,0.091,0
5,3,6,0.5,0
1,4,4,1,0
2,1,3,0.333,0
3,0,6,0,1
4,1,3,0.333,0
5,0,9,0,0
1,0,5,0,0
2,1,3,0.333,0
3,2,4,0.5,1
4,5,5,1,0
5,0,6,0,0
1,2,3,0.667,1
2,0,3,0,0
3,13,13,1,0
4,0,4,0,0
5,1,6,0.167,0
1,4,6,0.667,1
2,0,3,0,0
3,1,4,0.25,0
4,1,5,0.2,0
5,0,3,0,1
1,1,1,1,0
2,5,7,0.714,0
3,0,5,0,1
4,8,8,1,0
5,1,5,0.2,1
1,0,4,0,1
2,1,4,0.25,0
3,2,3,0.667,0
4,0,5,0,1
5,7,7,1,0
1,0,3,0,0
2,8,8,1,0
3,2,5,0.4,1
4,7,7,1,1
5,2,9,0.222,0
1,1,5,0.2,1
2,0,5,0,0
3,2,2,1,0
4,0,3,0,1
5,2,8,0.25,0
1,3,3,1,0
2,0,4,0,0
3,1,4,0.25,1
4,1,2,0.5,1
5,0,8,0,0
1,0,2,0,1
2,9,9,1,0
3,1,3,0.333,0
4,1,4,0.25,1
5,0,5,0,0
1,1,4,0.25,0
2,3,4,0.75,0
3,0,4,0,1
4,2,3,0.667,1
5,3,7,0.429,0
1,0,3,0,0
2,1,4,0.25,1
3,5,5,1,0
4,1,9,0.111,0
5,3,4,0.75,0
1,0,3,0,0
2,5,5,1,1
3,3,6,0.5,0
4,1,2,0.5,0
5,0,4,0,0
1,0,9,0,0
2,1,4,0.25,0
3,2,2,1,1
4,0,1,0,1
5,12,12,1,0
1,3,3,1,1
2,12,12,1,0
3,0,7,0,0
4,5,5,1,1
5,0,7,0,0
1,1,2,0.5,0
2,0,8,0,0
3,7,7,1,1
4,1,6,0.167,1
5,0,4,0,0
1,2,4,0.5,1
2,3,3,1,0
3,0,4,0,0
4,2,2,1,1
5,0,9,0,0
1,0,2,0,0
2,12,12,1,0
3,2,3,0.667,1
4,2,5,0.4,0
5,0,6,0,0
1,0,1,0,1
2,3,8,0.375,0
3,11,11,1,0
4,1,4,0.25,0
5,12,12,1,0
1,2,7,0.286,1
2,0,7,0,0
3,1,2,0.5,0
4,0,5,0,1
5,6,6,1,0
1,1,4,0.25,0
2,8,8,1,0
3,0,3,0,1
4,1,7,0.143,1
5,8,8,1,0
1,3,5,0.6,0
2,0,3,0,0
3,1,7,0.143,1
4,10,10,1,1
5,0,5,0,0
1,2,2,1,1
2,0,7,0,0
3,3,5,0.6,0
4,5,7,0.714,1
5,0,5,0,0
1,1,5,0.2,0
2,0,4,0,0
3,4,4,1,1
4,0,9,0,0
5,3,4,0.75,0
1,1,4,0.25,1
2,5,5,1,0
3,0,3,0,0
4,0,12,0,0
5,5,5,1,0
1,2,3,0.667,0
2,0,6,0,1
3,1,4,0.25,0
4,0,2,0,0
5,12,12,1,0
1,4,4,1,0
2,8,8,1,1
3,0,2,0,0
4,2,4,0.5,0
5,0,4,0,0
1,2,6,0.333,1
2,6,6,1,0
3,0,2,0,0
4,0,4,0,0
5,8,8,1,1
1,1,4,0.25,0
2,0,7,0,0
3,2,2,1,1
4,0,2,0,0
5,12,12,1,1
1,0,5,0,0
2,1,3,0.333,1
3,3,7,0.429,0
4,3,4,0.75,1
5,4,4,1,0
1,3,6,0.5,0
2,1,2,0.5,1
3,0,7,0,0
4,2,6,0.333,1
5,3,3,1,0
1,2,4,0.5,0
2,9,9,1,0
3,0,3,0,1
4,0,7,0,0
5,9,9,1,0
1,0,3,0,1
2,13,13,1,0
3,1,7,0.143,0
4,0,5,0,0
5,1,7,0.143,0
1,2,5,0.4,0
2,1,4,0.25,0
3,0,4,0,1
4,1,9,0.111,1
5,4,4,1,0
1,1,3,0.333,1
2,9,9,1,0
3,0,5,0,0
4,0,7,0,1
5,3,9,0.333,0
1,4,5,0.8,0
2,1,3,0.333,1
3,0,7,0,0
4,0,10,0,0
5,1,5,0.2,0
1,0,6,0,0
2,1,3,0.333,1
3,2,4,0.5,0
4,2,5,0.4,0
5,0,3,0,0
1,0,4,0,0
2,6,6,1,0
3,1,3,0.333,1
4,1,12,0.083,1
5,6,6,1,0
1,0,3,0,1
2,1,3,0.333,0
3,14,14,1,0
4,1,4,0.25,1
5,2,6,0.333,0
1,1,5,0.2,0
2,2,3,0.667,0
3,0,4,0,1
4,6,6,1,1
5,1,6,0.167,0
1,8,8,1,1
2,1,4,0.25,0
3,0,4,0,0
4,2,6,0.333,1
5,1,5,0.2,0
1,4,8,0.5,1
2,6,6,1,0
3,0,3,0,0
4,1,7,0.143,1
5,14,14,1,0
1,1,5,0.2,0
2,0,3,0,0
3,4,7,0.571,1
4,0,4,0,1
5,5,5,1,0
1,0,5,0,0
2,2,2,1,1
3,4,5,0.8,0
4,0,4,0,1
5,4,8,0.5,0
1,0,3,0,0
2,1,7,0.143,1
3,2,2,1,0
4,2,2,1,1
5,1,12,0.083,0
1,0,4,0,0
2,9,9,1,1
3,3,4,0.75,0
4,2,11,0.182,0
5,4,6,0.667,0
1,0,2,0,0
2,1,7,0.143,1
3,4,5,0.8,0
4,0,7,0,0
5,1,5,0.2,0
1,4,6,0.667,0
2,0,2,0,0
3,1,7,0.143,1
4,0,6,0,1
5,4,4,1,0
1,5,5,1,1
2,2,3,0.667,0
3,0,6,0,0
4,2,3,0.667,1
5,1,9,0.111,0
1,0,7,0,1
2,1,7,0.143,0
3,2,2,1,0
4,0,5,0,1
5,7,7,1,0
1,0,5,0,0
2,1,5,0.2,0
3,3,3,1,1
4,0,3,0,1
5,3,8,0.375,0
1,2,4,0.5,1
2,4,4,1,0
3,0,4,0,0
4,0,3,0,1
5,4,7,0.571,0
1,2,4,0.5,0
2,1,7,0.143,0
3,0,2,0,1
4,1,2,0.5,1
5,0,12,0,0
1,0,4,0,0
2,4,4,1,1
3,1,4,0.25,0
4,0,2,0,1
5,1,9,0.111,0
1,1,3,0.333,0
2,0,5,0,1
3,4,6,0.667,0
4,2,2,1,1
5,1,4,0.25,0
1,1,3,0.333,1
2,0,4,0,0
3,6,6,1,0
4,2,9,0.222,1
5,4,4,1,0
1,2,2,1,0
2,1,8,0.125,0
3,0,7,0,1
4,0,6,0,1
5,1,4,0.25,0
1,1,9,0.111,0
2,2,4,0.5,0
3,0,2,0,1
4,0,1,0,1
5,13,13,1,0
1,0,1,0,1
2,4,8,0.5,0
3,12,12,1,0
4,2,4,0.5,1
5,13,13,1,0
1,1,2,0.5,0
2,13,13,1,0
3,0,3,0,1
4,3,5,0.6,0
5,1,6,0.167,0
1,0,2,0,1
2,10,10,1,0
3,2,3,0.667,0
4,0,4,0,0
5,1,5,0.2,0
1,2,2,1,0
2,6,7,0.857,1
3,0,5,0,0
4,9,9,1,0
5,0,5,0,0
1,3,3,1,0
2,1,4,0.25,1
3,0,4,0,0
4,0,5,0,0
5,1,5,0.2,0
1,0,4,0,1
2,2,4,0.5,0
3,3,3,1,0
4,0,5,0,0
5,8,8,1,0
1,0,5,0,0
2,2,5,0.4,0
3,1,4,0.25,1
4,8,8,1,0
5,4,5,0.8,0
1,5,5,1,0
2,0,8,0,0
3,1,2,0.5,1
4,3,4,0.75,0
5,1,4,0.25,0
1,4,4,1,1
2,1,4,0.25,0
3,0,4,0,0
4,0,2,0,0
5,1,8,0.125,0
1,3,3,1,0
2,0,6,0,1
3,2,4,0.5,0
4,1,2,0.5,0
5,13,13,1,0
1,0,6,0,0
2,7,7,1,1
3,1,2,0.5,0
4,1,4,0.25,0
5,0,8,0,0
1,0,7,0,0
2,2,7,0.286,0
3,3,3,1,1
4,0,5,0,0
5,8,8,1,1
1,6,6,1,1
2,1,8,0.125,0
3,0,2,0,0
4,4,4,1,0
5,2,4,0.5,1
1,2,5,0.4,0
2,3,3,1,1
3,0,4,0,0
4,0,6,0,1
5,2,6,0.333,0
1,1,4,0.25,0
2,0,9,0,1
3,4,4,1,0
4,3,11,0.273,1
5,5,6,0.833,0
1,1,6,0.167,0
2,0,3,0,1
3,3,4,0.75,0
4,3,5,0.6,0
5,1,3,0.333,0
1,0,4,0,0
2,3,4,0.75,1
3,4,4,1,0
4,1,5,0.2,0
5,9,9,1,0
1,5,5,1,0
2,0,3,0,0
3,1,7,0.143,1
4,1,10,0.1,0
5,2,5,0.4,0
1,0,3,0,1
2,10,10,1,0
3,1,5,0.2,0
4,0,7,0,0
5,4,9,0.444,0
1,1,5,0.2,0
2,0,2,0,0
3,5,5,1,1
4,0,4,0,0
5,5,8,0.625,1
1,1,2,0.5,1
2,0,7,0,0
3,5,5,1,0
4,1,7,0.143,0
5,2,5,0.4,1
1,5,6,0.833,0
2,1,2,0.5,1
3,0,7,0,0
4,0,6,0,0
5,5,5,1,0
1,3,3,1,0
2,0,7,0,1
3,1,5,0.2,0
4,10,10,1,0
5,1,5,0.2,0
1,0,8,0,0
2,7,7,1,0
3,1,3,0.333,1
4,0,7,0,0
5,15,15,1,0
1,1,4,0.25,1
2,7,7,1,0
3,0,3,0,0
4,0,12,0,0
5,7,7,1,0
1,0,3,0,0
2,1,4,0.25,0
3,7,7,1,1
4,0,9,0,0
5,5,5,1,0
1,1,5,0.2,1
2,2,5,0.4,0
3,0,3,0,0
4,0,3,0,0
5,4,8,0.5,0
1,4,4,1,0
2,0,6,0,1
3,3,4,0.75,0
4,2,2,1,0
5,14,14,1,1
1,0,4,0,0
2,2,4,0.5,1
3,1,4,0.25,0
4,1,2,0.5,0
5,2,8,0.25,1
1,1,4,0.25,0
2,0,4,0,1
3,2,4,0.5,0
4,0,2,0,0
5,2,9,0.222,0
1,3,4,0.75,0
2,2,7,0.286,1
3,0,2,0,0
4,0,2,0,0
5,1,12,0.083,0
